global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4450.367049763144	n/a	n/a	19805766.87761751	3325.357103579512	n/a	n/a	11057999.86632672	4131.7182990678775	n/a	n/a	17071096.102852356	4038.87000065242	3459.648145196942	n/a	n/a	n/a	n/a	-0.0052301656	-0.0676812479	0.0840819164	-0.0527424846	0.0098121057	-0.0803511406	0.0088854322	-0.0078432488	0.0273266517	-0.0912206271	0.0043947295	-0.0794151745	0.0368421887	-0.0518889918	0.0901973822	-0.0974776219	0.0427454419	-0.0626345001	0.0211703419	-0.1063330238	0.0165534231	-0.0855270084	0.1120168213	-0.0383215513	0.0649566652	-0.0750717402	0.0257638237	-0.0044243755	0.1148500615	-0.0222409725	0.0215738916	0.0138037899	-0.0486706562	0.0656005304	-0.0490510484	0.1175809757	-0.0841306486	0.0030112133	-0.0503285383	0.0003786313	-0.0980154732	0.1228091834	-0.1000879954	0.0740230763	-0.039909475	0.0631412912	-0.0786767463	0.0037056906	0.0370903062	-0.0105892322	0.1029343709	-0.0470716967	-0.036865134	0.0953280065	0.0136923035	-0.1361263329	0.0159688551	0.0138433346	0.0066417462	0.0332419725	-0.0394559591	-0.0516679466	0.0027378061	0.0454762024	-0.0687099982	-0.1076884467	0.0097383093	-0.006837877	0.0972969427	-0.0251478634	0.0134268904	-0.0167069815	-0.0051922388	0.0157911116	-0.1253219815	0.099569993	-0.0564564122	0.0742828302	-0.0259813415	0.021410702	-0.0508434891	0.0128891791	-0.0646635088	0.0332927154	-0.03393193	0.0026800015	-0.0920147421	0.0429980841	-0.0765807346	0.1726815362	-0.0726961326	0.0299997157	-0.0163616824	0.0416969237	-0.0245940955	0.0542585583	-0.0093514039	-0.0677748704	0.1320589206	-0.0998596969	-0.0143283626	0.0196465116	-0.0425904964	-0.0069421344	0.1143692112	-0.0544932668	-0.0003825128	-0.0529887963	0.0105189384	0.0577480522	-0.0939348696	-0.0840452153	-0.0113255547	-0.0198861894	0.1314225884	-0.0435815771	0.0984244583	-0.0671671224	0.0055463329	-0.1249363548	0.0535837747	-0.1127660206	0.0176249891	-0.0892929992	0.0651129377	-0.123071275	0.159666835	-0.0125663405	0.0650996909	-0.1414193361	0.1328649652	-0.0604941876	0.130038433	-0.0677165808	0.0693144118	0.1054052417	0.105393201	0.1053731342	0.1053450429	-7.588167892436104e-05	n/a	n/a	5.758029196379819e-09	0.0004368865803172	n/a	1.9086988406125725e-07	n/a	0.1173553150876074	n/a	n/a	0.0137722699793116	0.0018063286761292	n/a	3.2628232862066683e-06	n/a	0.0013910759039266	n/a	1.935092170485208e-06	n/a	-0.0004712569688529	n/a	n/a	2.2208313069242322e-07
4444.474171563773	-5.892878199370898	34.7260134726208	19753350.661697485	3309.340211672204	-16.016891907308036	256.54082637038965	10951732.636590628	4127.871240503648	-3.847058564229883	14.799859596614487	17039320.978177123	4034.286671685769	3414.338992004796	1.055252	14.365375	0.1197540130455982	0.0722970024574272	-0.0467446427	0.0915784235	0.0639664673	-0.0251136559	0.0903890271	-0.0672907535	-0.0151582367	0.090391205	-0.0748455295	0.0746680152	-0.0474406539	-0.1277948795	0.0824018843	-0.0482717397	0.113714983	0.0191013656	0.0759379582	0.0297415786	0.1203170266	-0.0876536082	-0.0332353789	-0.0162713539	0.0274395577	-0.105960583	0.0161531179	-0.1666697626	0.0399753377	-0.0974410897	0.0324648001	0.0172237179	0.0071762029	0.0293572311	0.1170974422	-0.0678531141	0.0081806228	-0.1201199531	-0.0366947303	-0.019211631	-0.0537043749	0.0469355725	-0.0637797096	-0.047665829	-0.0224021946	-0.0866332388	-0.0801262228	0.0309100171	-0.0693966157	0.0983781959	0.023448475	0.0050180194	-0.0582653999	0.0234011644	0.1203951667	-0.0077545292	-0.0626640576	-0.0548376286	-0.0475073159	0.0261185789	0.0241900618	0.0998130712	0.0632497822	0.1885332793	0.110038374	0.0786187594	0.0484482848	-0.0014883942	-0.0571136556	-0.054524763	0.1026559096	0.0526453031	0.0656449425	0.008686219	-0.1253951903	0.0667953573	-0.0765278068	0.1253951453	-0.0496571886	0.0709356696	-0.0621686172	-0.0755396291	0.0252126716	-0.0095942287	-0.0515517115	0.0683137286	0.005057052	-0.082686906	0.1222172738	-0.0732178771	-0.1005960549	-0.0507883031	-0.0452691779	-0.0230593485	0.1475741221	0.1194555056	0.0262423065	0.0237009341	0.0183327021	0.0888802311	-0.0557180421	0.1253072306	-0.0164415359	0.0613787018	-0.0745717106	-0.0070185045	0.0964283846	0.1929868796	0.0264311224	0.0899235849	0.1080531993	0.0520324309	-0.0724837246	0.0828970481	-0.047057605	-0.0661982276	0.1645569716	-0.059888137	0.1052991071	-0.0032375498	0.0601474143	-0.1129519245	0.1178904508	-0.0525566761	-0.0479462122	0.1150577142	0.1345842606	0.1410446051	-0.0637214992	0.0332667966	0.1079013888	-0.0599557864	0.0350971261	-0.039193976	0.1024147473	-0.0076804038	0.0316108096	0.1053731342	0.1052647956	0.1050843138	0.1048318124	-0.0022424328905259	-0.0021665512116015	4.693944152492096e-06	5.028505268512343e-06	0.0142153125728725	0.0137784259925553	0.0002020751115444	0.0001898450228323	0.054045433801491	-0.0633098812861163	0.0040081410684621	0.0029209089147913	0.0022547282540842	0.000448399577955	5.083799499765584e-06	2.010621815102221e-07	0.0010820288021871	-0.0003090471017395	1.1707863287624504e-06	9.551011109358493e-08	-0.0004187205574409	5.253641141200001e-05	2.7600745240509246e-09	1.7532690522361807e-07
4446.872152550969	2.397980987196206	5.750312814954492	19774671.94113329	3346.167382641373	36.82717096916895	1356.2405215924	11196836.152653016	4126.454923891553	-1.416316612094306	2.005952745694293	17027630.238908846	4035.118344769368	3467.637862296988	1.02663	13.975736	0.0821157008793588	0.0441552525728901	-0.1066202197	-0.0344137677	0.0016598624	0.0289680357	0.1033731957	-0.0327705798	-0.1031839487	-0.0735469461	-0.0424545744	0.0155953961	-0.0196967894	-0.0229568375	0.0530773803	-0.0588249154	-0.0915461578	-0.0149464021	0.0044654256	0.0716963742	0.0274888107	-0.1117966057	0.0445317214	-0.1343666778	0.0528608399	-0.0958776665	0.0374045942	-0.0500708852	0.0940211535	-0.1458482809	0.0014025607	0.0328901442	-0.0521547456	0.0714869333	-0.0042395607	-0.1754438348	-0.0193740166	-0.1371106854	-0.0065679726	-0.1116612562	-0.0866847121	-0.0199181942	0.0166385901	-0.0908818854	-0.0009671017	-0.1041272195	-0.063767387	0.0741847414	0.0085961966	0.0185900224	-0.021462385	-0.0672354697	-0.0558940645	0.0497291616	0.0972215833	0.0002232218	0.0397695947	-0.096128252	-0.2188819736	-0.0178746675	0.0671249639	-0.0401516343	-0.1578731183	-0.0155760259	-0.0261864409	0.0216777911	-0.0360751537	0.0389065804	-0.0198695614	0.0687748102	0.1478308936	-0.0238051853	0.0366994474	-0.0192700208	-0.1228235082	0.024079437	-0.1026134956	0.0105207042	-0.1010767218	-0.0184386483	-0.0269371813	-0.1500805789	-0.0773914404	-0.0734132928	0.0684970806	0.0610064798	0.0053693292	-0.0204217682	0.0502802651	-0.0446286733	-0.0867982106	-0.0972810095	0.0208519323	0.0548465973	-0.0235770666	0.2201341646	0.0165862735	-0.0197984264	0.0612814375	0.1562050489	-0.0149292479	0.1290357211	-0.1050842357	0.0900438696	-0.0542116028	0.1085684099	0.0416608191	0.0104909435	-0.0379452555	0.0370071015	0.0848164278	-0.0097697202	-0.0087981114	-0.0218086204	0.0527891207	-0.0935586159	0.0951472829	-0.0481389416	0.1307599811	0.0617470532	0.0248475044	-0.0695572685	0.0553967014	-0.0402069982	0.0694200311	-0.0320603952	0.0328570042	0.0983462223	-0.0805643732	-0.1208411321	0.0434907225	-0.0288271713	0.0810924057	-0.0253107472	0.1057717865	-0.0530877281	-0.0181256425	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.0151560056458919	0.0173984385364177	0.0003027056635055	0.0002297045071383	0.009255964751091	-0.0049593478217815	8.567288347343909e-05	2.4595130817408908e-05	0.0778368148082506	0.0237913810067595	0.0005660298102088	0.0060585697394938	0.0016672004006313	-0.0005875278534529	2.7795571758651677e-06	3.4518897858297226e-07	0.0009511532909347	-0.0001308755112524	9.0469258285591e-07	1.7128399445577087e-08	-0.0004177932518582	9.273055826999996e-07	8.598956437065859e-13	1.7455120129824933e-07
4442.624053323283	-4.248099227685998	18.046347048266373	19736908.4791666	3365.9338632744048	19.766480633031733	390.7137566160186	11329510.77193736	4121.172395992902	-5.282527898651097	27.90510100002717	16984061.91749388	4029.913202103565	3453.996862183419	0.945412	12.870108	0.060880602593739	0.0300687239130316	-0.1459689896	0.0769227513	0.0020869289	0.0061127811	-0.0068128969	-0.0778104566	-0.1399400491	0.0658480111	-0.0101820615	-0.0421040108	0.022513884	-0.0789447621	-0.0313230737	-0.0447291725	-0.0433543034	0.0715135745	0.1411135568	0.0053508076	0.0063918161	-0.1299582215	-0.0223856371	0.0464958726	0.053233037	-0.10643407	0.0060185075	0.0768518489	0.0257556456	-0.1259214153	0.0897983761	0.0756675086	-0.0158434849	0.0790954989	0.0532175651	0.0026322042	-0.0978526622	0.0039839204	-0.0141528148	-0.0112324166	-0.1047280537	0.0425997903	0.0197523352	0.0432907899	-0.0342443555	0.0009683639	0.0907424106	-0.0914067238	0.0475680962	-0.0030996485	0.0094897981	0.1078532926	-0.0897234557	-0.1235432667	-0.0603685574	-0.0992457798	0.0796145974	-0.0100147938	-0.0563439411	-0.0521842325	-0.1012257361	0.0757218764	-0.0732880809	0.0124862281	-0.1284607236	-0.1245490337	0.0829994801	-0.0323848227	-0.0911339876	0.0591473853	0.1121836265	0.0355156721	0.0477602489	0.0681410473	-0.0744134314	-0.0341802804	-0.1312775688	-0.0142582127	-0.0210505101	0.1100053519	0.1204390555	-0.0193497985	-0.1063108133	-0.1512182901	-0.0194998282	0.0840703633	-0.0460062783	0.0449675946	0.034483225	-0.1160175314	-0.0461666605	-0.0753870175	-0.038106879	0.0728627205	-0.0026663449	-0.0891987666	-0.0195102557	0.0471553105	-0.046812636	0.0035775824	-0.0057364679	-0.0957142688	-0.0405774795	0.1115457138	0.0551660236	0.0873663277	-0.0882518075	0.0523545628	0.0031472414	0.0710162799	-0.1370035497	-0.0813922483	0.0620327384	0.0059215573	-0.083630978	-0.0921618814	0.0814625491	-0.0822600732	0.1267031076	0.0590326587	0.0330501103	-0.0996596689	0.0172176408	-0.1044465162	-0.0255513794	0.0786677155	0.0386812146	-0.0337406938	-0.0155057876	-0.0444526206	-0.0497896052	-0.0050373562	-0.0298516488	-0.1204761243	0.0608858779	0.0279909184	-0.0824543495	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.0016265404255193	-0.0135294652203726	0.0001830464291492	2.6456337558485054e-06	0.0003206228975756	-0.0089353418535154	1.0279904244977369e-07	7.984033403918403e-05	0.1001995265009867	0.022362711692736	0.0005000908742524	0.0100399451110219	0.001837668874924	0.0001704684742926	3.37702689386444e-06	2.9059500727680906e-08	0.0008006173849475	-0.0001505359059872	6.409881970801734e-07	2.2661058991387123e-08	-0.0004177359555958	5.7296262400005026e-08	3.282861685010229e-15	1.745033285975362e-07
4441.850192196667	-0.7738611266158841	0.5988610432872055	19730033.12991757	3339.64755134939	-26.286311925014616	690.9701946191656	11153245.767233975	4123.996787825441	2.824391832538822	7.977189223712006	17007349.505994555	4032.5227259644	3406.7193186054405	1.101709	14.997806	0.0620885570771113	0.0410772782045888	-0.0328739881	0.035458246	-0.1373608066	-0.0223211868	0.1154494014	0.0091569337	-0.0804658468	-0.0894899452	-0.0485237387	-0.0671400279	-0.0911043494	-0.0260476237	-0.0511229693	-0.034463135	-0.0195173586	0.0327839248	-0.0351167759	0.0890457243	-0.0033704491	-0.0198705254	-0.0486016342	-0.1388780819	-0.0320509162	0.0318300266	0.1413829746	0.1396034121	-0.0709177856	-0.0803422888	0.0666746211	-0.0210277979	0.0088197095	0.0417762385	-0.0590819958	-0.0562956751	0.1241617053	-0.1694324637	0.1230797242	0.1007296508	-0.0016363961	-0.05933384	0.0802004367	0.0051380479	-0.0549508956	-0.0579737865	0.081044236	-0.0766684526	-0.0734536522	0.0718090046	0.0862755959	0.0318449271	-0.1461899765	0.0990663365	0.0197224022	-0.1179166208	-0.0231420022	0.1097605896	0.0606865869	0.0533205937	-0.1203041936	-0.0828899462	-0.0088756343	-0.0849338145	0.0046243978	0.0245313178	-0.0014093727	0.1054299749	-0.0138254525	0.0722198989	-0.0183781055	-0.1109945128	0.050846965	0.0476342419	-0.0409317382	-0.0770297983	-0.1744785615	0.0134338688	0.0954702604	-0.0019437729	-0.0697648607	-0.1027831155	-0.0947584591	0.0771038829	0.1439780569	-0.1152810177	0.0376846116	0.0100260436	0.1154740146	0.0441521765	0.0859105749	-0.1453508078	0.0859871893	0.0037377496	-0.0072236237	-0.0046309327	0.0216667435	-0.15173552	-0.1219442434	0.1413691819	-0.051957252	-0.1358258476	-0.0102607573	-0.0434207855	0.1085302028	0.0724190847	-0.0778409163	0.0919842175	0.0471245728	0.0038367356	-0.0344174714	-0.0335373326	0.084297872	0.0378984034	0.0628087408	-0.116110832	0.0716381079	-0.088271581	0.0801909591	0.0511356386	-0.053971874	-0.0704102684	0.0060789791	-0.128363917	0.0772865933	-0.0186940382	-0.1359108798	0.0628147475	-0.0799913858	-0.0441709549	0.0799474946	-0.122162381	0.0486487889	0.036776766	-0.0057529395	0.0584938514	0.0894623119	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0030845898589006	0.0014580494333813	2.1259081501835296e-06	9.514694597632425e-06	0.0052293402229111	0.0049087173253355	2.7345999166955912e-05	2.4095505780048904e-05	0.0643917258562822	-0.0358078006447045	0.0012821985870109	0.0041462943587506	0.0018410864497111	3.417574787099994e-06	3.3895993153098225e-06	1.1679817425421569e-11	0.0004066165408875	-0.00039400084406	1.6533701132331598e-07	1.5523666511999247e-07	-0.0004168745809691	8.613746266999999e-07	7.419662475225643e-13	1.7378441625816274e-07
4455.126666372711	13.276474176043848	176.26476654715918	19848153.613425225	3311.8463425680857	-27.801208781304467	772.9072097016806	10968326.196781604	4128.337712157007	4.340924331566384	18.84362405238506	17043172.265617754	4036.763252857951	3392.2030563454746	1.206948	16.430445	0.0615822996441852	0.0355086384945657	0.0929359328	-0.0653633902	-0.0595722742	-0.0088793512	0.0126550021	-0.0724455065	0.1032268587	-0.0197773148	0.0220782049	-0.1126735504	0.0831453431	-0.029665774	0.0183531564	-0.0927262325	-0.0602998401	-0.038486328	-0.0493386446	-0.0700291492	-0.0608628721	0.1176799755	-0.1583553609	-0.1145772377	0.0431283443	-0.0718107904	0.013685998	0.0096764645	0.0245302364	-0.098126438	0.0854525458	-0.0077730903	0.0132823897	-0.0637200957	0.0311236829	0.0408794254	-0.0526836667	0.0277618002	0.0014907901	0.0030637091	-0.0811184147	-0.2467479557	0.1085826819	0.0547751073	0.0037579355	0.1283711537	-0.0612035252	-0.0144373479	0.0105477085	-0.0378661087	-0.0480586067	0.0077768933	-0.0719005275	-0.0267760896	-0.0578007444	-0.0567067857	-0.0288499886	-0.0008196121	0.0667603803	-0.0312648329	0.1225763778	-0.0037142841	0.2133026572	-0.1021194363	-0.0392654402	-0.0637299021	-0.0254816868	-0.0764591361	0.0896217751	-0.0165449229	-0.1275174998	-0.1348690914	0.1231806359	-0.0162156428	-0.071315654	0.1072600047	-0.0721489585	0.0217342195	-0.0097361504	0.0698673096	-0.0056154786	-0.0435743211	-0.0404723986	-0.0647659696	0.0056533006	0.0391053249	-0.0856975379	0.0332231348	-0.0520723924	0.1305985706	0.1214181597	-0.1034585001	0.0186082429	-0.0700572305	-0.0747650657	-0.0642837693	-0.0580558254	0.1156239535	0.0990282184	0.0776711635	0.0320510743	-0.1600767095	0.0482667388	-0.1046600592	0.0864887037	-0.0455546265	0.031233695	0.0342004552	0.0070736646	-0.2549368531	-0.0726559589	-0.0887135579	0.0374371741	-0.0794909964	0.013952752	-0.1188981077	0.1146647524	-0.0358359382	-0.0551948276	0.0048767595	-0.0353938102	-0.0224347935	0.013799011	-0.0414072141	0.0997479559	-0.0636873125	0.0785944714	-0.0655540108	0.0115013936	-0.0001454769	0.0591108507	0.0871477522	0.0507207017	-0.0417665506	0.1045919784	-0.0342046585	0.0148115718	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.0096914692077803	0.0066068793488796	4.365085473065303e-05	9.39245754053537e-05	0.0109465320649491	0.005717191842038	0.0001198265642489	3.268628255866586e-05	0.0902102080271447	0.0258184821708625	0.0006665940216071	0.0081378816323007	0.0017986744894301	-4.241196028099991e-05	3.235229918926631e-06	1.798774374877114e-09	0.0008321250769292	0.0004255085360416	6.924321436544269e-07	1.810575142443507e-07	-0.0004177490102945	-8.744293253999842e-07	7.646266451194714e-13	1.7451423560203425e-07
4455.226066173513	0.0993998008016205	0.0098803203994018	19849039.30071191	3310.836916344188	-1.0094262238976626	1.018941301492294	10961641.086627493	4125.639043620989	-2.698668536018886	7.282811867298316	17020897.518249907	4032.83369355392	3401.087732743653	1.101882	15.000157	0.0394127309345785	0.0191245649324377	0.1083115389	0.0902608595	0.0328213238	0.0583367522	-0.0300267027	0.039771908	0.0711926694	0.0645838449	-0.0157866216	0.1236795039	0.0065660301	0.030430013	0.0153858484	-0.1112857699	-0.0311139253	0.0558363269	-0.0380992622	-0.0780077311	0.1418184323	0.0584967658	-0.0433513562	-0.0115125429	0.0195777213	-0.1652261837	-0.0057757204	-0.0077219808	0.0758151972	0.0650146777	0.1184939442	-0.0466419171	0.0105066004	0.0827529982	-0.1037494994	0.0996320502	-0.0176080238	0.2055602668	0.0250369632	-0.0720618633	-0.0160665371	-0.0768492433	-0.1040911172	0.089206877	-0.1496392036	-0.1094588515	-0.046845053	-0.0803876562	0.0120021645	0.069462807	-0.109485601	-0.018916971	-0.004672099	-0.025696663	0.0581352166	-0.2082657825	-0.1058496842	0.0521904623	0.0758214366	-0.0054414387	0.0663014343	0.0312776516	0.0077703798	-0.0957292475	0.0523311445	-0.0663282753	0.0801770697	0.0056216813	0.0502147166	-0.146227525	-0.0074695076	-0.0357927544	0.0415192018	-0.0459985159	-0.1508383901	-0.004452091	0.0266929092	0.0461044152	-0.0298213496	0.0950123197	-0.0486379452	0.099225237	-0.1332135191	-0.0091068411	-0.0501557151	0.0541039416	-0.0898676478	0.0039974036	-0.2063259886	0.0900563428	-0.0262999668	0.1594948394	0.0394468715	0.0441335012	0.0042275887	-0.0595843641	0.0575052615	0.000655295	-0.0739591787	0.0962466613	-0.1975789533	-0.1304360887	0.1177125209	-0.0153727152	0.0751542987	-0.0275417862	0.1067322542	0.0846588905	-0.0997196591	-0.0619278946	-0.106212543	0.0036559842	0.0533573524	0.031487546	-0.0857331983	-0.0600850779	0.1776249609	0.0029682739	-0.0612246087	0.0050498814	0.0448446708	-0.0152359066	-0.0041726697	-0.1119206818	-0.1591118285	0.0084988536	0.0523706184	-0.0606355134	-0.0394032088	-0.008601589	0.0865034585	0.0794887945	-0.0722792218	-0.0278637359	0.0251404448	-0.0827117044	0.0617244711	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.0031069797789911	-0.0065844894287891	4.335550103783672e-05	9.653323347059586e-06	0.0003209810687678	-0.0106255509961813	1.0302884650731917e-07	0.0001129023339724	0.0790894563935467	-0.011120751633598	0.0001236711168961	0.0062551421126267	0.0019251960743287	0.0001265215848985	3.706379924610637e-06	1.6007711445253626e-08	0.0009270987567873	9.497367985810007e-05	8.595121048365573e-07	9.019999865788886e-09	-0.000417892523058	-1.4351276350003765e-07	2.059591328741774e-14	1.746341608277811e-07
4461.027662614891	5.801596441378024	33.65852126861015	19900767.806615274	3321.589784996532	10.752868652344205	115.62418425456669	11032958.699793307	4133.259233811323	7.620190190334142	58.06729853686469	17083831.893886562	4040.3530628061353	3446.464563357219	1.081698	14.725391	0.1192194974506632	0.0597865827305982	0.0474348803	-0.0068167413	0.0924307617	0.1611968555	0.0649153737	0.0858621416	0.0098332299	-0.0529875392	-0.0255898402	0.1797777739	0.0365891896	0.1301693736	-0.044132861	-0.0577500223	0.1184865565	-0.066381823	-0.0067889659	-0.0009296776	0.1316485343	0.0202778608	-0.0755227504	-0.2293076699	-0.0574561168	0.0107279042	0.0325367722	-0.1477694052	0.0471641192	0.0168285353	0.0690554344	-0.1771055979	0.0091475488	-0.0153638409	-0.0580136149	0.0340719797	-0.0135250705	0.0735053386	0.1113430543	-0.0091368764	0.0146479905	0.0714238579	0.0197851963	0.0195371846	-0.0563319505	0.1275401432	-0.0011555378	-0.0015010005	-0.0586792973	-0.0259372708	-0.0509667272	-0.0510179471	0.0680921999	-0.0140372484	-0.0813511484	-0.0591812956	-0.0357426193	-0.0033815831	-0.0136540821	0.0467449743	-0.0966645042	0.0955123566	-0.0486765986	-0.1147294088	-0.1073131028	0.0439383995	-0.0573639955	0.0758702522	-0.0118370491	-0.0962826782	0.0792464064	-0.1833522173	0.0583277903	0.0223302329	-0.0171791677	0.0669003118	-0.0422974412	0.1210984051	-0.0284136878	0.0510306778	-0.163628632	0.139787055	0.0363940574	0.0225722509	0.0637347538	-0.0729360618	-0.0267921538	0.0968087233	-0.0134755921	-0.0153136975	-0.0249332296	0.1794290917	0.0966018502	-0.0432911503	0.0071085685	0.1041861168	-0.0134028122	0.0803651994	-0.0524285055	0.0001812496	0.1814525228	-0.0089163584	0.0080672001	-0.0023819945	-0.0827343997	0.0207612551	-0.0623221237	0.0273938676	-0.0535858924	-0.0644838324	0.0466649917	0.1177318833	-0.0052973805	0.0467359461	0.0503002967	-0.0535249289	0.1889551042	0.0085871393	0.0421168888	0.0048461286	0.1601591115	0.1264959535	0.0067658567	0.0079449797	0.0106160109	-0.0127280165	-0.0074545723	0.0679123083	-0.0367277963	-0.063632135	0.1191590545	0.0305616407	-0.0234904654	-0.0240887584	-0.0193987528	-0.0164715127	0.0831543101	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0104493367928029	0.0073423570138118	5.3910206518271326e-05	0.0001091886394094	0.0332776261949163	0.0329566451261485	0.0011074004051685	0.0010861404579708	0.0396155886852938	-0.0394738677082529	0.0015581862318486	0.0015693948668823	0.0021470783778009	0.0002218823034722	4.609945560420145e-06	4.923175659412951e-08	0.0003610528745658	-0.0005660458822215	1.303591782322273e-07	3.204079407799164e-07	-0.0004168881567027	1.004366355300025e-06	1.0087517756586562e-12	1.7379573519897494e-07
